Instance,Terminal,Layer,X location,Y location,Voltage
_0727_,VPWR,li1,46.2300,111.5200,1.799997
_0726_,VPWR,li1,33.3500,106.0800,1.799983
_0725_,VPWR,li1,29.9000,106.0800,1.799982
_0724_,VPWR,li1,41.6300,106.0800,1.799986
_0723_,VPWR,li1,26.9100,106.0800,1.799981
_0722_,VPWR,li1,27.3700,111.5200,1.799996
_0721_,VPWR,li1,8.2800,106.0800,1.799988
_0720_,VPWR,li1,30.1300,95.2000,1.799991
_0719_,VPWR,li1,19.3200,100.6400,1.799993
_0718_,VPWR,li1,24.1500,111.5200,1.799997
_0717_,VPWR,li1,20.0100,100.6400,1.799992
_0716_,VPWR,li1,33.3500,95.2000,1.799992
_0715_,VPWR,li1,23.2300,106.0800,1.799982
_0714_,VPWR,li1,26.4500,89.7600,1.799983
_0713_,VPWR,li1,20.0100,95.2000,1.799990
_0712_,VPWR,li1,33.8100,95.2000,1.799992
_0711_,VPWR,li1,20.0100,84.3200,1.799957
_0710_,VPWR,li1,16.5600,84.3200,1.799962
_0709_,VPWR,li1,8.7400,84.3200,1.799978
_0708_,VPWR,li1,17.0200,89.7600,1.799985
_0707_,VPWR,li1,16.7900,95.2000,1.799991
_0706_,VPWR,li1,22.7700,100.6400,1.799991
_0705_,VPWR,li1,23.2300,89.7600,1.799983
_0704_,VPWR,li1,20.4700,78.8800,1.799948
_0703_,VPWR,li1,16.7900,78.8800,1.799951
_0702_,VPWR,li1,15.1800,73.4400,1.799987
_0701_,VPWR,li1,11.0400,68.0000,1.799991
_0700_,VPWR,li1,11.9600,73.4400,1.799991
_0699_,VPWR,li1,20.4700,68.0000,1.799983
_0698_,VPWR,li1,16.7900,62.5600,1.799987
_0697_,VPWR,li1,16.7900,62.5600,1.799987
_0696_,VPWR,li1,20.7000,73.4400,1.799984
_0695_,VPWR,li1,23.9200,68.0000,1.799982
_0694_,VPWR,li1,20.4700,73.4400,1.799984
_0693_,VPWR,li1,28.0600,73.4400,1.799982
_0692_,VPWR,li1,32.8900,73.4400,1.799982
_0691_,VPWR,li1,29.4400,62.5600,1.799980
_0690_,VPWR,li1,28.9800,62.5600,1.799980
_0689_,VPWR,li1,32.8900,68.0000,1.799981
_0688_,VPWR,li1,29.6700,57.1200,1.799982
_0687_,VPWR,li1,35.1900,62.5600,1.799978
_0686_,VPWR,li1,34.5000,46.2400,1.799971
_0685_,VPWR,li1,17.2500,40.8000,1.799962
_0684_,VPWR,li1,28.2900,46.2400,1.799974
_0683_,VPWR,li1,25.3000,46.2400,1.799976
_0682_,VPWR,li1,23.4600,51.6800,1.799988
_0681_,VPWR,li1,22.0800,46.2400,1.799979
_0680_,VPWR,li1,30.1300,51.6800,1.799987
_0679_,VPWR,li1,21.1600,46.2400,1.799982
_0678_,VPWR,li1,26.6800,40.8000,1.799962
_0677_,VPWR,li1,20.7000,57.1200,1.799981
_0676_,VPWR,li1,26.6800,57.1200,1.799981
_0675_,VPWR,li1,20.4700,62.5600,1.799985
_0674_,VPWR,li1,12.4200,51.6800,1.799991
_0673_,VPWR,li1,8.0500,57.1200,1.799990
_0672_,VPWR,li1,30.3600,51.6800,1.799987
_0671_,VPWR,li1,11.0400,46.2400,1.799992
_0670_,VPWR,li1,29.4400,40.8000,1.799964
_0669_,VPWR,li1,27.3700,51.6800,1.799987
_0668_,VPWR,li1,24.1500,51.6800,1.799988
_0667_,VPWR,li1,19.5500,51.6800,1.799990
_0666_,VPWR,li1,10.5800,29.9200,1.799995
_0665_,VPWR,li1,25.3000,29.9200,1.799991
_0664_,VPWR,li1,17.9400,35.3600,1.799962
_0663_,VPWR,li1,8.0500,40.8000,1.799978
_0662_,VPWR,li1,23.6900,40.8000,1.799960
_0661_,VPWR,li1,12.1900,35.3600,1.799978
_0660_,VPWR,li1,10.5800,29.9200,1.799995
_0659_,VPWR,li1,14.2600,29.9200,1.799993
_0658_,VPWR,li1,29.9000,35.3600,1.799956
_0657_,VPWR,li1,30.5900,29.9200,1.799991
_0656_,VPWR,li1,23.2300,40.8000,1.799960
_0655_,VPWR,li1,24.1500,24.4800,1.799986
_0654_,VPWR,li1,33.3500,13.6000,1.799985
_0653_,VPWR,li1,8.5100,19.0400,1.799990
_0652_,VPWR,li1,33.5800,29.9200,1.799992
_0651_,VPWR,li1,17.0200,24.4800,1.799988
_0650_,VPWR,li1,20.7000,24.4800,1.799987
_0649_,VPWR,li1,11.0400,13.6000,1.799989
_0648_,VPWR,li1,14.2600,19.0400,1.799986
_0647_,VPWR,li1,8.0500,13.6000,1.799989
_0646_,VPWR,li1,33.3500,13.6000,1.799985
_0645_,VPWR,li1,39.7900,13.6000,1.799988
_0644_,VPWR,li1,20.9300,13.6000,1.799981
_0643_,VPWR,li1,24.1500,13.6000,1.799982
_0642_,VPWR,li1,80.7300,40.8000,1.799971
_0641_,VPWR,li1,84.8700,57.1200,1.799984
_0640_,VPWR,li1,71.7600,57.1200,1.799989
_0639_,VPWR,li1,84.8700,89.7600,1.799997
_0638_,VPWR,li1,82.5700,95.2000,1.799993
_0637_,VPWR,li1,82.3400,84.3200,1.799956
_0636_,VPWR,li1,80.5000,89.7600,1.799997
_0635_,VPWR,li1,48.3000,100.6400,1.799990
_0634_,VPWR,li1,48.9900,95.2000,1.799994
_0633_,VPWR,li1,45.0800,95.2000,1.799995
_0632_,VPWR,li1,52.6700,13.6000,1.799986
_0631_,VPWR,li1,55.4300,13.6000,1.799987
_0630_,VPWR,li1,46.2300,24.4800,1.799987
_0629_,VPWR,li1,37.9500,78.8800,1.799963
_0628_,VPWR,li1,37.4900,73.4400,1.799983
_0627_,VPWR,li1,32.8900,73.4400,1.799982
_0626_,VPWR,li1,45.7700,73.4400,1.799980
_0625_,VPWR,li1,48.5300,68.0000,1.799982
_0624_,VPWR,li1,48.3000,89.7600,1.799993
_0623_,VPWR,li1,48.5300,78.8800,1.799970
_0622_,VPWR,li1,60.9500,73.4400,1.799967
_0621_,VPWR,li1,58.1900,84.3200,1.799950
_0620_,VPWR,li1,58.4200,73.4400,1.799969
_0619_,VPWR,li1,60.9500,78.8800,1.799973
_0618_,VPWR,li1,54.9700,89.7600,1.799994
_0617_,VPWR,li1,55.8900,78.8800,1.799971
_0616_,VPWR,li1,61.6400,89.7600,1.799994
_0615_,VPWR,li1,59.3400,89.7600,1.799994
_0614_,VPWR,li1,55.2000,95.2000,1.799993
_0613_,VPWR,li1,59.8000,95.2000,1.799992
_0612_,VPWR,li1,52.6700,106.0800,1.799984
_0611_,VPWR,li1,55.6600,100.6400,1.799988
_0610_,VPWR,li1,54.5100,106.0800,1.799984
_0609_,VPWR,li1,53.1300,100.6400,1.799989
_0608_,VPWR,li1,46.9200,106.0800,1.799984
_0607_,VPWR,li1,50.6000,100.6400,1.799989
_0606_,VPWR,li1,47.6100,100.6400,1.799990
_0605_,VPWR,li1,39.7900,95.2000,1.799994
_0604_,VPWR,li1,35.6500,100.6400,1.799991
_0603_,VPWR,li1,41.6300,89.7600,1.799992
_0602_,VPWR,li1,33.3500,78.8800,1.799951
_0601_,VPWR,li1,31.5100,89.7600,1.799986
_0600_,VPWR,li1,48.3000,68.0000,1.799982
_0599_,VPWR,li1,49.6800,62.5600,1.799946
_0598_,VPWR,li1,61.8700,62.5600,1.799916
_0597_,VPWR,li1,67.3900,62.5600,1.799948
_0596_,VPWR,li1,79.1200,40.8000,1.799974
_0595_,VPWR,li1,75.9000,40.8000,1.799977
_0594_,VPWR,li1,88.3200,19.0400,1.799993
_0593_,VPWR,li1,92.4600,40.8000,1.799973
_0592_,VPWR,li1,88.0900,29.9200,1.799993
_0591_,VPWR,li1,97.5200,35.3600,1.799987
_0590_,VPWR,li1,81.1900,29.9200,1.799992
_0589_,VPWR,li1,47.6100,19.0400,1.799987
_0588_,VPWR,li1,38.4100,29.9200,1.799993
_0587_,VPWR,li1,42.0900,46.2400,1.799972
_0586_,VPWR,li1,32.8900,24.4800,1.799987
_0585_,VPWR,li1,38.4100,29.9200,1.799993
_0584_,VPWR,li1,35.6500,24.4800,1.799988
_0583_,VPWR,li1,58.6500,51.6800,1.799974
_0582_,VPWR,li1,61.6400,46.2400,1.799952
_0581_,VPWR,li1,53.1300,40.8000,1.799973
_0580_,VPWR,li1,50.8300,46.2400,1.799962
_0579_,VPWR,li1,32.8900,40.8000,1.799968
_0578_,VPWR,li1,92.4600,62.5600,1.799975
_0577_,VPWR,li1,98.9000,57.1200,1.799991
_0576_,VPWR,li1,42.5500,62.5600,1.799968
_0575_,VPWR,li1,40.2500,57.1200,1.799990
_0574_,VPWR,li1,46.2300,51.6800,1.799980
_0573_,VPWR,li1,50.3700,29.9200,1.799987
_0572_,VPWR,li1,38.6400,46.2400,1.799972
_0571_,VPWR,li1,25.9900,35.3600,1.799952
_0570_,VPWR,li1,31.0500,46.2400,1.799972
_0569_,VPWR,li1,67.8500,40.8000,1.799981
_0568_,VPWR,li1,58.6500,46.2400,1.799956
_0567_,VPWR,li1,66.9300,13.6000,1.799991
_0566_,VPWR,li1,76.5900,24.4800,1.799983
_0565_,VPWR,li1,71.9900,40.8000,1.799981
_0564_,VPWR,li1,75.2100,35.3600,1.799983
_0563_,VPWR,li1,61.1800,35.3600,1.799979
_0562_,VPWR,li1,60.7200,40.8000,1.799975
_0561_,VPWR,li1,61.4100,46.2400,1.799952
_0560_,VPWR,li1,64.1700,40.8000,1.799977
_0559_,VPWR,li1,49.2200,40.8000,1.799973
_0558_,VPWR,li1,42.0900,35.3600,1.799967
_0557_,VPWR,li1,47.8400,35.3600,1.799966
_0556_,VPWR,li1,64.6300,35.3600,1.799981
_0555_,VPWR,li1,71.5300,29.9200,1.799992
_0554_,VPWR,li1,71.9900,40.8000,1.799981
_0553_,VPWR,li1,66.9300,19.0400,1.799989
_0552_,VPWR,li1,60.4900,19.0400,1.799987
_0551_,VPWR,li1,67.3900,24.4800,1.799988
_0550_,VPWR,li1,63.7100,13.6000,1.799990
_0549_,VPWR,li1,64.6300,24.4800,1.799986
_0548_,VPWR,li1,72.4500,35.3600,1.799985
_0547_,VPWR,li1,76.1300,29.9200,1.799992
_0546_,VPWR,li1,71.0700,29.9200,1.799992
_0545_,VPWR,li1,70.6100,35.3600,1.799987
_0544_,VPWR,li1,68.3100,35.3600,1.799984
_0543_,VPWR,li1,63.7100,46.2400,1.799950
_0542_,VPWR,li1,83.4900,40.8000,1.799969
_0541_,VPWR,li1,92.2300,35.3600,1.799984
_0540_,VPWR,li1,88.7800,35.3600,1.799983
_0539_,VPWR,li1,86.9400,19.0400,1.799992
_0538_,VPWR,li1,80.2700,19.0400,1.799991
_0537_,VPWR,li1,93.6100,24.4800,1.799984
_0536_,VPWR,li1,84.4100,24.4800,1.799982
_0535_,VPWR,li1,80.9600,51.6800,1.799973
_0534_,VPWR,li1,80.7300,46.2400,1.799955
_0533_,VPWR,li1,81.1900,51.6800,1.799972
_0532_,VPWR,li1,42.5500,13.6000,1.799987
_0531_,VPWR,li1,36.5700,13.6000,1.799986
_0530_,VPWR,li1,36.1100,19.0400,1.799987
_0529_,VPWR,li1,45.7700,13.6000,1.799987
_0528_,VPWR,li1,38.8700,19.0400,1.799989
_0527_,VPWR,li1,39.3300,19.0400,1.799989
_0526_,VPWR,li1,47.6100,19.0400,1.799987
_0525_,VPWR,li1,42.3200,19.0400,1.799989
_0524_,VPWR,li1,51.0600,19.0400,1.799986
_0523_,VPWR,li1,60.9500,13.6000,1.799989
_0522_,VPWR,li1,60.4900,13.6000,1.799989
_0521_,VPWR,li1,63.0200,57.1200,1.799987
_0520_,VPWR,li1,58.4200,57.1200,1.799988
_0519_,VPWR,li1,49.4500,24.4800,1.799985
_0518_,VPWR,li1,46.9200,29.9200,1.799989
_0517_,VPWR,li1,90.8500,29.9200,1.799993
_0516_,VPWR,li1,91.0800,29.9200,1.799993
_0515_,VPWR,li1,88.0900,24.4800,1.799982
_0514_,VPWR,li1,92.0000,19.0400,1.799994
_0513_,VPWR,li1,91.7700,13.6000,1.799992
_0512_,VPWR,li1,28.9800,29.9200,1.799991
_0511_,VPWR,li1,42.0900,29.9200,1.799993
_0510_,VPWR,li1,27.1400,29.9200,1.799991
_0509_,VPWR,li1,27.6000,24.4800,1.799985
_0508_,VPWR,li1,42.5500,24.4800,1.799989
_0507_,VPWR,li1,39.3300,24.4800,1.799989
_0506_,VPWR,li1,41.1700,29.9200,1.799993
_0505_,VPWR,li1,37.9500,24.4800,1.799989
_0504_,VPWR,li1,68.5400,100.6400,1.799991
_0503_,VPWR,li1,68.7700,106.0800,1.799989
_0502_,VPWR,li1,71.5300,106.0800,1.799990
_0501_,VPWR,li1,71.9900,100.6400,1.799992
_0500_,VPWR,li1,81.4200,100.6400,1.799991
_0499_,VPWR,li1,84.4100,106.0800,1.799987
_0498_,VPWR,li1,83.9500,100.6400,1.799991
_0497_,VPWR,li1,84.6400,100.6400,1.799991
_0496_,VPWR,li1,81.6500,106.0800,1.799987
_0495_,VPWR,li1,89.9300,95.2000,1.799991
_0494_,VPWR,li1,92.6900,100.6400,1.799991
_0493_,VPWR,li1,90.3900,89.7600,1.799998
_0492_,VPWR,li1,91.7700,84.3200,1.799953
_0491_,VPWR,li1,96.3700,89.7600,1.799999
_0490_,VPWR,li1,78.8900,106.0800,1.799988
_0489_,VPWR,li1,80.5000,100.6400,1.799991
_0488_,VPWR,li1,66.0100,100.6400,1.799989
_0487_,VPWR,li1,97.5200,89.7600,1.799999
_0486_,VPWR,li1,89.0100,89.7600,1.799998
_0485_,VPWR,li1,90.6200,95.2000,1.799991
_0484_,VPWR,li1,87.4000,95.2000,1.799992
_0483_,VPWR,li1,74.5200,95.2000,1.799994
_0482_,VPWR,li1,68.7700,95.2000,1.799994
_0481_,VPWR,li1,68.3100,89.7600,1.799995
_0480_,VPWR,li1,72.2200,84.3200,1.799962
_0479_,VPWR,li1,78.8900,84.3200,1.799957
_0478_,VPWR,li1,86.4800,78.8800,1.799965
_0477_,VPWR,li1,88.5500,78.8800,1.799963
_0476_,VPWR,li1,82.1100,89.7600,1.799997
_0475_,VPWR,li1,81.1900,84.3200,1.799956
_0474_,VPWR,li1,80.9600,78.8800,1.799967
_0473_,VPWR,li1,75.2100,84.3200,1.799960
_0472_,VPWR,li1,72.4500,78.8800,1.799975
_0471_,VPWR,li1,73.3700,73.4400,1.799976
_0470_,VPWR,li1,79.3500,73.4400,1.799975
_0469_,VPWR,li1,88.5500,68.0000,1.799981
_0468_,VPWR,li1,85.3300,78.8800,1.799965
_0467_,VPWR,li1,86.4800,84.3200,1.799953
_0466_,VPWR,li1,90.8500,68.0000,1.799983
_0465_,VPWR,li1,92.6900,73.4400,1.799979
_0464_,VPWR,li1,94.0700,68.0000,1.799986
_0463_,VPWR,li1,86.0200,68.0000,1.799980
_0462_,VPWR,li1,70.3800,73.4400,1.799977
_0461_,VPWR,li1,72.6800,84.3200,1.799962
_0460_,VPWR,li1,71.7600,95.2000,1.799994
_0459_,VPWR,li1,63.2500,95.2000,1.799992
_0458_,VPWR,li1,53.1300,100.6400,1.799989
_0457_,VPWR,li1,62.7900,89.7600,1.799994
_0456_,VPWR,li1,72.6800,89.7600,1.799996
_0455_,VPWR,li1,50.3700,89.7600,1.799993
_0454_,VPWR,li1,53.1300,78.8800,1.799970
_0453_,VPWR,li1,60.0300,84.3200,1.799950
_0452_,VPWR,li1,49.6800,95.2000,1.799994
_0451_,VPWR,li1,46.2300,95.2000,1.799995
_0450_,VPWR,li1,38.1800,89.7600,1.799989
_0449_,VPWR,li1,39.5600,106.0800,1.799988
_0448_,VPWR,li1,41.4000,95.2000,1.799995
_0447_,VPWR,li1,85.1000,89.7600,1.799997
_0446_,VPWR,li1,79.1200,89.7600,1.799996
_0445_,VPWR,li1,86.4800,95.2000,1.799992
_0444_,VPWR,li1,79.3500,95.2000,1.799993
_0443_,VPWR,li1,90.8500,51.6800,1.799971
_0442_,VPWR,li1,97.7500,57.1200,1.799991
_0441_,VPWR,li1,94.7600,51.6800,1.799977
_0440_,VPWR,li1,98.6700,51.6800,1.799984
_0439_,VPWR,li1,93.6100,57.1200,1.799986
_0438_,VPWR,li1,94.5300,51.6800,1.799977
_0437_,VPWR,li1,93.6100,46.2400,1.799967
_0436_,VPWR,li1,92.9200,46.2400,1.799967
_0435_,VPWR,li1,98.9000,40.8000,1.799985
_0434_,VPWR,li1,99.5900,29.9200,1.799994
_0433_,VPWR,li1,89.9300,57.1200,1.799986
_0432_,VPWR,li1,84.6400,51.6800,1.799971
_0431_,VPWR,li1,47.8400,57.1200,1.799989
_0430_,VPWR,li1,45.5400,68.0000,1.799985
_0429_,VPWR,li1,46.4600,62.5600,1.799956
_0428_,VPWR,li1,44.3900,57.1200,1.799990
_0427_,VPWR,li1,47.3800,57.1200,1.799989
_0426_,VPWR,li1,42.7800,57.1200,1.799990
_0425_,VPWR,li1,50.6000,46.2400,1.799962
_0424_,VPWR,li1,48.0700,46.2400,1.799965
_0423_,VPWR,li1,45.7700,68.0000,1.799985
_0422_,VPWR,li1,55.4300,57.1200,1.799988
_0421_,VPWR,li1,59.1100,62.5600,1.799921
_0420_,VPWR,li1,59.5700,57.1200,1.799988
_0419_,VPWR,li1,71.5300,62.5600,1.799959
_0418_,VPWR,li1,25.9900,100.6400,1.799990
_0417_,VPWR,li1,26.9100,84.3200,1.799949
_0416_,VPWR,li1,45.3100,57.1200,1.799990
_0415_,VPWR,li1,51.2900,57.1200,1.799989
_0414_,VPWR,li1,53.1300,57.1200,1.799989
_0413_,VPWR,li1,66.0100,57.1200,1.799987
_0412_,VPWR,li1,39.3300,35.3600,1.799971
_0411_,VPWR,li1,83.9500,51.6800,1.799971
_0410_,VPWR,li1,79.3500,29.9200,1.799992
_0409_,VPWR,li1,46.6900,24.4800,1.799987
_0408_,VPWR,li1,30.5900,40.8000,1.799966
_0407_,VPWR,li1,32.4300,51.6800,1.799986
_0406_,VPWR,li1,8.0500,95.2000,1.799993
_0405_,VPWR,li1,43.0100,29.9200,1.799992
_0404_,VPWR,li1,87.1700,57.1200,1.799985
